key,original,translation
7028148779c855df86ab3bff1ca45db5,一路小心。,
fd3ae770b5adf96e45020f89497d88d5,江湖路长，兄弟可知道我是什么身份？,
cbf017a8aef1564abc07bed53bc8f9df,竟是道上的朋友，多有得罪。我坏了道上的规矩，这些钱给你赔不是。,
72db6aded1611639f958ee9f30f0ff7e,江湖路远，后会有期。,
ab468ca6c2ecba349752d00da41e92a9,我乃门派长老。,
02fc824402bdab9b1f71439f1cf28d00,我乃是一派之主！,
bd00a2c66ade78474ff637c018cc661f,哎呦，小人有眼不识泰山，这些钱是小人向您赔的不是，您就把我当个屁给放了吧！,
1964bddbab57b14188a609ca451e7531,赶紧滚吧。,
f00d528b6de93df84658a9cf596f7b8d,吾乃武林盟主！,
c8593d3bd6f9fc84d8feb976007c582e,武，武，武武林盟主？！哎呦呦，小人有眼不识泰山，求您饶了小人这一次吧，小人上有老下有小，这一次是行差踏错，绝无下回了，饶命，饶命呀！,
a4219e811451800d001b90c032f5b30f,自废武功，饶你这次。,
c347598c9af702f3266ecf2c90780f1e,多谢饶命，多谢饶命。,
2196a982b4cdffa4a33922641369d7d6,滚吧。,
0c39d07803e17745eadbcbfe866b42b7,哎呦，这下惹上硬茬子了。,
24d3971d493fc788b3cbc9219dc30d83,自废双眼，饶你这次。,
1ea7797606b58710402681479a8f8dd0,自费双腿，饶你这次。,
138ec77c441645384cfd1cb1834de956,将你身上的财物留下，赶紧滚吧。,
8d45f54f878b6d1a4753d185ca238be8,再有下次，你小命不保。,
c71884ccf5f44f7699353f2f347d732e,你自裁吧。,
45c2b5b31b839cadcb18d752605e08b9,这这这，大人饶命，饶命呀！,
de0c5b60a2cb7c7ab9fe0b7ec32dfe34,怎么？要我亲自动手？,
479104623b5eccc395fa556162d05b70,妈的，左右是死，跟你拼了。,
6106c33d8f2e206927eae5c53f73b74d,哼！不自量力！,
5ef349d683056984bb5e62bcfa512742,祸不及家人，希望盟主，对他们高抬贵手。,
c64b452717a1ff11293b6cd32eb17890,莫要耽误时间。,
e7f3a8fb44cc1b12d6efc332ff6e48c1,妈的，去死吧！,
0cc710d1e1124d220e348c168f4a133e,那人趁你不被竟出手偷袭，可萤火之光如何比的天空皓月。,
cede8921dad20076fe004c28352d8a11,只有这点水平？,
aa391ef520df62406c076b03826a8b21,啊啊啊！！我，我不甘心吗，我不甘心啊啊！,
984067dc78321b85bfddfb1aba3d266d,哼，不自量力！,
87dfdec64d738cec64ef087aa2386093,祸不及家人，希望盟主，不要为难他们。,
2918b4b44a74da4ac76ca25c873d906b,算了，饶他一命吧。,
77e266cc49f97b175e3954010b4a3b3d,卖惨可没有用。,
f20b7fd4e85fca398413d250c3d9a2a6,唉，是我不自量力，招来祸患。,
2b52cbadc74d819899307be1ad1585e7,惹到我头上，死有余辜。,
d07ba5861b478b4f50c8fea0bcb92ef2,可恶，左右都是一死，不如跟你拼了！,
2731f733a2915945261c3e706479c1fd,呵，当老子是吓大的！真是讨打！,
00e8837fa7817a46f23b588636ec8474,沉着应战。,
80323a8ed807084476afb6bd28b34aed,这位侠士，这附近的盗匪是你所杀？,
a8db5299550007bf0f86089eba3fb00b,是又如何？,
6b1acdeada4a8a0839b38cf34e3ddc55,实不相瞒，这盗匪四处烧杀抢掠，我已经追踪了他许多日子，不想今日被侠士先行一步将他斩杀为民除害。,
a525ea987ab968bcd0dc3cdc48e1c0bc,我辈侠士自当匡扶正义。,
0b200deac4c4cdbe227869f04b08d8b9,这点钱是我的一点心意，请大侠务必收下。日后江湖路上路见不平定要继续拔刀出手。,
d7c765ca86d69fef81b6da06fc77d9ba,自当如此。,
213b908dcc410fc736a8751c516f73f6,是他命不好，惹到了不该惹的人。,
f9b638109671a99a3cf00dedd7fbe26b,侠士所言也不无道理，天理昭彰，这恶贼终日作恶当有此劫。我尚有要事，先告辞了。,
7969f62e1018535fa25bdfea43673248,后会有期。,
fcd9d11b25dc38c234cd04aa1c357411,阁下认错人了。,
26fde8e985a6618d320e51ee7dc4b3d1,自你入门之后我对你十分关注，今日见你武功进境颇多，想与你切磋交流一番，希望你不要拒绝。,
ff93301ba9d4547e27705e3232310042,互相切磋，精进武艺。,
b706c438e85672665129f2e9e71f0b5d,好，会武切磋点到为止，请了。,
efcb30aa6c82e5d0cf61278f7970b91f,我准备好了。,
ba3adc0b09d8daa4c3298b01adb699f9,没兴趣，下次再说吧。,
1fd800eec9697dd7f99c6d0637e07b15,既然如此，就不打扰你了。,
dd7b58ab5062f3b632e63d82cfeb7046,不如加点彩头？,
6f20704788af6dde971a154d505e4396,习武之人，不好沾染赌习，如果你囊中羞涩，这500钱你且拿去，就算是我请你陪练，如何？,
684597444d426bf2fe38f0e79c066ecd,如此甚好！,
0d21f2fc919001019247f927f11a3035,有些羞愧，不要钱了，直接切磋。,
e7ce22796b91fdcefb68b8c71ebaf6e4,嗯，同门切磋，精进武艺最是重要，注意来，我要出手了。,
7dac0e375751bb04ec9558cb5006cca5,还是不要切磋了。,
de48cea9a98b880cd5435e0d50e4a893,你尚有要事？既然如此，就不打扰你了。,
cd03a99fd852a96911ef5ab5bf1bcba5,我勤练武艺，如今已有进境，希望您与我切磋，不吝赐教。,
b71d2fc16138411e2a6ecea0bba6d79c,作为掌门，与其切磋，指导武艺。,
d1f12727ef160f0196af4dc2ecccfb5d,作为长老，与其切磋，指导武艺。,
4cc05c8a6f9f02384227f99ab3e6c0ca,尚有要事，改日再说。（拒绝切磋）,
22863e3586cbca94a65526ba4228b6ff,这是在后山刚采的鲜花，漂亮吧？,
f0df00061a0569077a2d55d9335cf0e8,芬芳四溢，这花正配师姐你。,
2c23b8778928cbfbfcba519f24de12d4,这花其实是要送给我的心上人。,
677ff285fe1f607dfe61d9ced53aea34,不知师姐的心上人是谁？,
868502fcea4b8726d58fc468e3411a0e,山有木兮木有枝，心悦君兮君不知。,
15d3e79046702d59b4aa3cbbb62caa2a,（师姐说完就将花塞到我怀里红着脸跑开了。）,
2878a6b6f1b46faefd2e5dac8473527c,师姐她真是可爱呢！,
27b3869b702559003989feb53b2939db,什么乱七八糟的！,
8d2fc34e6c0789aa4a1535527c0954f3,师姐，你我同为习武之人，怎能拘泥情爱？,
1e5cca9874c885afe9c35409958a53e0,哼！呆子！呆子！呆子！师弟你就是个大笨蛋！最讨厌你了！,
fd61e555386b2c920c4532885ce4fc43,（师姐跺了跺脚，一脸羞怒的跑开了，真是莫名其妙。）,
6b54a0386d2238707d24ff8850f3eb33,芬芳四溢，不知师姐在哪里采得？,
880dee914e50cc29bf6b718928dcfd8e,鲜花配美人，师妹你这么可爱，配这花是最好。,
7332e52bb275f77964a0fd6b004cc888,我也觉得师姐你很漂亮呢。,
40e6faef816e65afb22a4f6ac961f11d,（师姐臊红了脸，将花塞到我的怀里，扭捏的看了我一眼，便跑开了。）,
b95bb7ddbdac0f1179e809f499011336,（我嗅了嗅怀里的鲜花，除了清新之外，还有一味女子的芬芳。）,
7cac1a3ed83331b7cc2a4eeebfad166c,真是可爱的师姐。,
007619b2532caae5bee6938fb2edb02d,刚刚不过是逢场作戏，将花丢掉。,
3518efd0a013ad007a8edab0c7873a30,师姐，这样不好。,
9a62def28a72fdba0496d695e607062a,唉，我对师妹你的感情可能确实让你难以接受。告辞了。,
48d361136132ac9610f7b6e51ca4304b,（师姐幽怨的叹了口气，转身离去。）,
a6bf62ff104d3d9d6f35fe2a1cdcf126,师姐，即使是你也不能打扰我练功。,
3f0d3537764176439de93f616d3f48d2,如此说来，是师姐打扰到你了？,
11eeff8650cc431788a5d0362d77358a,师姐哭着跑开了，她真是奇怪。,
386fdf4592fc1ad71cfac8e2e4ed3936,你知道便好！,
2b9334a5ab101ed9a42a8f5cec1fbd4d,听说前些日子，有人送你花了?,
7f75a53fe97befeeb927b5909bc9324b,确有此事，是师姐送的。,
e28eb6d39b83efd0aec93b4aa9630fcb,送你你便接了？也不掂量一下自己几斤几两，也敢随便承情？,
a4f35f86c7b42ff50b7e7d1038208661,哦，原来你是嫉妒了。,
075775e84d508ae6368de9755ecae1d1,他妈的！你是故意讨打！,
83b8aeb0ae44eb37375bec7292f613f6,呵，以为我怕你？,
6bc896833c7ff256f0e11653ee470768,就在剑拔弩张之际，一道身影款款而来。,
bdc6872620667805aac3ef2fa09966a3,都给我住手！,
c737b96b0bcb9219f66ad97bc705a94c,师姐你来了。,
bbfa27978010c55447e59c47a89fe1fb,师姐来到我的身前，将我挡在她的身后。,
c146a9d6ccf65e436ae889e8287886f0,莫怕，有我在，你不会有事的。,
7ca056f5221140b08c98ac0298c72e8e,我相信师姐。,
caa5512f5859050415f683724d86df1f,只见师姐抬手指向找茬那人，开口骂道。,
b669c71090de0d8ad685e90eda69d9a4,之前总听说你欺负新来的弟子，今日竟然欺负到师弟头上！赶紧给我滚！,
857f973d59a8090f128ca74f51c51fa2,师姐霸气。,
3ee0f90e23bfa0f0b9ac25c0a3348a54,不是的，我....,
056fc1a327316315c1161d5196b8214f,那人还要争辩，可师姐却背过身去，不再理他。,
7414c8164a7590bb7cba3cfe7ec4e5e7,看着师姐决绝的面容，他深受打击，掩面而去。,
9af0faa4fdf1f6e7277576c4a692760b,嘿嘿嘿。,
a9578cdb3a7148d94d975436286820c0,是我言辞太过。,
ebe6b069035902c6d7b8943195b6be8d,你小子知道便好，下次长点记性，别谁的礼物都敢接。,
e7c59ba4b09c607d93779700db1cbc41,我知道了。,
dc8877bb52c2469770474677e439bdef,看你背后是谁来了。,
d6c74d2ce3f28b76e78235971f80a78d,哼，还想骗我？！,
9cc280d163a233e811dce0d883b6f8e9,你回头看看。,
69c8bf9188fbb50fd2cfbcc34941a195,哼，还想骗我！,
c1c6f477009f04a289c73960e0e35ab8,趁我没生气，赶紧滚。,
d03edad9f40e24cc0ab50d5e4ae70b96,看来老子非得教训你一顿不可。,
519d28e22ee63cb3c51c1e6be019c6fe,抢先出手。,
a52b903a71df0d88115ce88d4e016ee0,对不起，我失言了。,
57385e73664af46b5707735fd40270dc,对不起，我会让师姐和我断绝关系的。,
91a61e903504e8ce0e526bef7efa1100,言辞不善，来找茬的？,
38fb963275d320f3a23f0177ca5338fc,我为何要告诉你？,
b28ce4e7ff14a86df733a6c23562c70a,你就是新来的女弟子？嘿，长得还挺标志的！过来过来，让我好好看看！,
4071eb9a7324e5187b9993e504bc04ae,这人说着，便抬起手来要抚摸你的脸颊。,
33fa0ef08645fadb457f4c78e0d21a69,（呵斥）拿开你的脏手。,
ed5684d84ead406e3a4c3ce347ee45dd,呦呦呦，性格还挺辣，嘿嘿，我喜欢！,
008334ed0104be09a74ce21b63b7d3a1,直接出手，打他一顿！,
787729a2b94e60fd00feb430a880f3d8,哎呦！！,
6f701b462119c70edd2e9f7dc6de6715,你这一耳光来的突然，结结实实打在他的脸上，直接将他打的耳鼻出血，愣在那里。,
dbf0d1f7bd984974be3a11b43cdc4821,哼！知道厉害了吧，还不快滚！,
a3467d096f56ffa267ff00aa1a802d02,妈的，你竟敢打我！老子还收拾不了你了！,
19a954e6dc0ad12f504968c2f2b96d8b,平日里就见你欺男霸女，如今竟然找到了自己同门师妹的脑袋上面，真是让人恶心，现在赶紧给我滚。,
0c28f34ce91703d107e2364f85f9a294,那人还要争辩，却见师姐抬手便是一指点在他的丹田上面，竟直接废了他一门内功！,
d67a02c5edd881c4adc67a07ca497272,再有下次，要你的命！还不快滚！,
9053b3f9bd41c913d3065143782653f5,饶命，饶命，我知错了。,
8246c7cc3018c5115321990ae4b7b3a4,........,
f50f2e32cc049151ef7769b628e1568a,解决完找茬的人，师姐急忙拉起我的手神情关切。,
2c737019c277cacc5a4d07841fe7a846,师妹，没事把。,
880dd9ec6e4b61990426901506de190f,没事，师姐来得及时。,
c2f2f8d3ffe4dadaf530133e369290eb,师姐仔细检查了一下你的身体，这才松了口气。,
ecbdd9a4e15cfe32f4ff7c5e7a9c5318,没事便好，不过你刚刚那一巴掌打的不错。我有当年的风范。,
da1c2ffc91a70e00d7b40c1985d5e92d,我就当师姐是在夸我吧。,
447bc5ed1dbe80c2d290e9b7133a1dfd,当然是夸你，好了，你没事就好，我还有要事，就先离开了。下次若还有人敢这么对你，大可以来寻我，师姐为你出气。,
b8fbf327ae2e44086c178ff4aae3b28e,多谢师姐，我记住了。,
6503141b5e7747734a57d1d532ccc9a3,直接给他一耳光。,
a76f2bb9c30da467770eb1c155bb9b4f,听说了吗？最近咱们门派中有一个人，似乎偷鸡摸狗无恶不作。,
31ad6e5d3bbb62663a0eba242413e31e,真的假的，话可不能乱说。,
b1011fa87dab17a9cd44a9341bc2bfd7,那人一见到你，便目光闪烁，显然其口中流言，是指向你。,
44888ab855a8ed46cd78a3dd11c491f7,微微一笑，满不在意。,
4895326b2927c4cd38f0fa843e3803c4,你虽然一言未发，但传谣那人却是双腿打颤，战战兢兢，连多看你一眼都不敢。,
d2f1b0376b5fbc585ac2f088c754a70b,我...我还有事，就先走了。,
43bf33a6f6c07ce7ce4733f9bf2db5bb,哎？怎么就走了，还没说明白你口中那人到底是谁呢。,
ed09209aab691cd94fccc32e658a797b,转身离去。,
15043dbaf0d588118bc6e7dea5f6e47b,见你笑了笑没有反应，这人变本加厉，声音更大。,
3cb7b342628497ee3678d1ef5135c94a,有些人，真不要脸。还好意思在这里笑？,
a65525bcd2f7fd138d7c12cc0535bf34,啊？！莫非你说的那人，就是.....,
1fb1986776874bc607d4fa0f37238325,给他一耳光！,
99e7971ee5b028a6cc05b1e02deb7f73,你猛地出手，一巴掌打在造谣者的脸上上，只听一声哀嚎，一脸不可置信的看着你。,
5801a0ea33edb48c2d95134487badf64,你你你你你！竟敢打我！,
1b6c610c349ba6b526022806054aeb89,打的就是你！,
c42c7f4bcaca4fd07ef933fc3d87bb0e,妈的，老子和你拼了。,
ab3aa6363c67ca0efad0503e5a610c74,“咳咳咳！说什么呢？让我听听！”,
cc3b1a87935fd1e4b2320c2b7a63b044,没，没说什么。,
cd698f6f2c12f8a0cbaabf12e832ea92,见你凑了过来，那人缩了缩脖子，扭头离去。,
ea63459a46835c58e9a8366af732b0a5,笑而不语。,
a711e2b610de8f72c2e10d77e4af1743,竟敢！造我的谣？！,
3cfa240791cf932cf1cbf3f9c557ef15,你哪只眼睛看到我说的是你？,
6a10c3e60ac2574dc5a2f5bd119a3985,确实，这位同门还未说那人是谁。。,
63aadd17d58d1010de1a6c650a64286a,你看他那副小人得志的模样，心里不由得生气一股无名火。,
ea3ae391fb301f93e85526b0b621dbf2,算了，不和他一般见识。,
11fa3dd93d661df0712959b916ed86d6,你入我门派已经有一段时间了，对我派有没有什么看法呀？,
f07a49552c8ae94799aff6fa38a77282,咱们门派一切都好。,
f0a3ebb6b77c41bf07df757179b0e8f3,嗯，你满意便好。门派培养你许多日子，如今也到了该回报的时候了。,
705fc3e7695dc1bb41834cbae7169c6a,不知长老话中的意思是？,
f1fa88f18caffbed86ed737241cbf39d,本长老近日囊中羞涩，若你能给我2000钱的话，我自然不会亏待你。,
dd18df1a86fd023953dbfc2f44edffde,长老待我不薄，2000不算多。,
b1d9f9aa64d60b57827445972c647080,不错，不错哈哈哈，本长老记住你了，来日定会提拔于你！,
2eacf02266cf5f29030673e8653433cd,多谢长老。,
a77cc8bb17325df4424e7b00f03201ee,在下最近手头也有些紧张....,
7188f4c25fb16e151a6a163c8edcdd28,哼，你明明有钱，竟敢耍我！近日，你若不把钱给我，我定会打断你的双腿，将你逐出宗门！,
06f4dc4ee252974f04f7c4c02a00bc73,你的小心思被他看穿。如今你面前的是一个暴怒的奸邪之徒，该做出选择了。,
5a9ab8c4011fa4eb747c7c69ef1b216c,忍气吞声。,
dc4b38b2c96d063109fc62178f381ac1,哼，早这样不就好了？赶紧滚吧。,
539665f60acf1ff68931fb4173ea93a5,看着他现在狂妄的样子，你压低了脑袋。,
ffcb99e28fe37d6e7e0462d560a25b3b,在下告退。,
d003964d80b379adb4ddd9bd69bc37a0,忍无可忍！率先出手！,
1e3c971175e8e784198d8bed0a278afe,率先出手。,
15f815dc71005c9aa0e3de9779e030f1,哼，没钱，没钱你不早说？！,
7809ca072261e31847210607ce4c51fe,听闻你也没钱，长老一改方才慈祥的表情，转而变得冷漠。,
28f0908f57c92b463c47fbe33ad10e0a,实在抱歉。,
65335a7fddce320e9cddffebbe3927bb,哼，滚滚滚，赶紧滚开，别打扰我练功。,
5679599bc54c71f4f079529c5c9ad8b3,见到他态度如此，你心中有些不快。,
adcb48e2f565bf2be4fc1bfaf8efae1f,有胆你再说一遍？！,
ffcebb9e8a4613840ce18334afb5010d,哼，我就是再说一遍又如何？赶紧滚开！,
3726a19262ce376db17080ad76236a5a,士可杀，不可辱，是该有所选择了。,
0c33742e17cc13ae760a31c480670603,直接出手。,
01de5cee7654c83ab91bb7574e516cbc,你突然出手，即使是长老也被你打了个措手不及！,
f5a960d885945d1c5642922fd48bdf13,你这贼子好大的狗胆！,
8716783f00c69fa887683dfdf72a2508,长老满眼布满血丝，作为一派长老，如何也不会想到，你敢直接出手攻击！,
444cfc180ef2bc9c11638d01840e477d,长老刚要对你动手，就被一股恐怖巨力轰飞出去，等他回过神来，只见一道身影站在你的面前。,
7433d7f89eaa7aa5b6154b718d6b4f34,弟子拜见掌门。,
1be67cd4f3fda791a4a9e930fc5a9d15,掌门对你摆了摆手，示意免礼，随后对着长老开口问责道。,
eeb64a4aeeaa8147246a33c6e15fde2f,私下勒索门派弟子，还被打倒在地，恼羞成怒想要动手。若我不出手惩治于你，被他人听去，岂不是显得我派没有规矩？！,
f74ce49a690434d0a3cee2b9fc16bc6a,一直到刚才都一脸有恃无恐的长老此刻在掌门面前终于露出了恐惧的神情。,
64f1fae6ad54a8eb3d409787c04bfafa,这个门派败类该如何处置，你来决定吧。,
2d6e209a2c1800f93cd98effefc9c1b7,你对着掌门点了点头，对着这个可恶的长老打量起来。,
4ed0f094925bc1442cce5b457a9c6ebe,长老感受到你的目光，竟然扑通一声跪了下来，不断的开口磕头求饶。,
916c08b60f296a334e55c9a902ae86ac,我错了，我真的错了，我狗眼不识泰山，求求你念我触犯，将我放了吧。,
10d4fd04a3247ad3ae057fa7f0d58d65,得饶人处且饶人。,
5264aabe8bdbdf2dc5b0a7f140621c38,多谢，多谢，我知错了。从此之后，救命之恩难以报答，我愿认你为主，此生当牛做马，不敢有违。,
175426aba0904aab423620d7b36a00f9,掌门看着你点了点头。,
c8358f88fa623aaef4b5b155c84d5171,不错，心胸宽广，有容人之量，他的这个长老空缺，就由你来做吧。,
f80b8c2c6d3538bd51a664a561f16df0,多谢掌门。,
e5bfe750d84707bca201799afa4caaae,我尚有他事，便先离开了。,
2de64c512ee7e21dbe363493f2ae2a27,恭送掌门。,
133e3d7091e924061c0aa95463f04035,废其武功！,
255f30371b41b32b5c8476ef0c30232f,不要，我的武功，不要，啊啊啊啊！！,
b6acd720295060437ae2f66268fdb123,你看着不断求饶的长老，心中没有半分犹豫。,
7ccf9890fbd6d7f232e5c67c76d4a452,废其一足！,
ed00e789c282d619a3d3e95641e4abbf,不要，不要我的腿啊啊啊啊！！！,
895891493db5717019f7ff23299d5051,贬为普通弟子。,
dcf74ff1675900df0b911987a526d442,我这么多年辛辛苦苦，竟然一夜之间，全被你抹去。,
6978749ba21037805ebd62c0b05f4bd1,我恨你！除非你今天杀了我，否则我一定会找你报复的！,
2f43b42fd833d1e77420a8dae7419000,...,
897f37f062489aa33705c65a5c34434e,逐出宗门。（这是一项重罚，选择后结束惩罚。）,
71b634aecfc119f3e76f2e13980155d9,别以为你不杀我，我就会承你的情！哼，今天不杀我将会是你最后悔的选择！,
71410902990f151d595d285ed73b42f0,他已经执念入骨，走火入魔了。,
2c5391f94006d2ee49419cefe5760526,你注意到了那双怨毒的眼睛，今日的仁慈是否会种下来日的苦果。,
8100939581198781c4648720988e9128,日后遇到他，你要多加小心，我不会时时都在你身边。我尚有他事，便先离开了。,
8956208aec8d3d49ee5877cd6cc38380,这种烂人，死了算了。（这是一项重罚，选择后结束惩罚。）,
a273f282c6126bdaac82c4927ef29ec4,额啊啊啊啊！！我做鬼也不会放过你的呀！！！,
e1883a17e2b1a963da63487c2a636497,随着一道红线出现在他的脖颈，怨毒的话语便戛然而止了。,
4cbc3852c833f1521f14d9afb0c09018,可谓是自作自受了。,
ffb7870202522cba9fdb4eaf7dc4920a,这样的教训，想必已经够了。,
f361c8e363ba07b2109282414b0d941c,狗一样的东西，还不快滚！！,
2162adb5e7c3c7467233bd891bba1f9e,攥紧拳头，无可奈何。,
cf02a9371aab5477ef4b9382c69bc2be,忍无可忍，直接出手！,
9731671da4008ab3dda04506bdc6f51d,这等狗眼看人低的宗门，不待也罢。,
e20d009d4e374eff4509e114959efc36,哈哈哈，你以为你是谁？不愿意待就赶紧滚！从今天起你就不是我们门派的弟子了！,
daacc757f2569fabfaf4374c3ccec873,哼！我们走着瞧！,
66e5e184d46d3ec904cce43930e3711d,忍无可忍！率先出手,
71487052ba1c1d31f50ee3afa586e3cf,这是讹诈，直接出手。,
f6a64ede8b35f1f017a502cb9ecb5a56,长老所言甚是，我应当有所回馈。,
e18cc31b259753006935bde1bf42aafe,已经不适合如今的江湖了。,
b897c4637db6c117e0090fab01611d0f,本门建立许久，有些老套的规矩再正常不过。除此之外，我还有一事要于你说。,
cb8bf122e667e2c086a406f0919291ee,请长老开口。,
910e01a24494bb571fe12220d0144ce2,长老我尚有要事。,
06e27eb7a9369af20a8dbaa9cb18880b,罢了，既然你有要事在身，就下次在叙吧。,
b059d39d74edb526f35b58d1fdcd6c4b,告辞。,
be08647aae4c6523ae916d22fc1ff71e,看你转来转去是不是想找藏匿的宝箱啊？我知道在哪里，给我500钱就告诉你。,
3f633c09c1c9bd8ee67cd865f9bd13f6,拒绝，自己寻找,
59b8f7aec727e786fd051084ca042f78,呵呵，那你慢慢找吧。,
4c47cc55689a47ed67d0dcbcc20fb519,花钱询问位置,
d25205dc1ca602c41a40a478681913f8,合作愉快，我帮你标记宝箱位置，快去吧,
5fe7062886aa124d67e3cbff9277238e,花费500购买线索,
1f4fe913b628fc959a3d43005d024b7f,我等为图大事，飘零半生，苦苦寻找志同道合之人！直到今日，淘尽黄沙始见真金，天可怜见，你成立门派，建立势力，我两兄弟欲加入你的门派，共图大事！不知你意下如何。,
2ed7e9ac2193bf8ac73440ceaf1d715d,好熟悉的话。,
95ac99cb3e63df9650e2d3774628ce0c,俺早有此意，有你带着俺，大事定能成功啊！,
752a90065188eb7d2782a8eb3c6dd0ff,大事？！你们到底拦住我要干嘛！,
38ea09bca515c7a28430fab121406121,正所谓择木之禽，得其良木，择主之臣，得遇掌门你，我平生之愿足矣，从今往后，但凭驱使，绝无二心。,
28dde8b4a87088c19385e7a78c2de637,俺也一样！,
4538171ca0ac9a497de13420cf561513,你们是要加入宗门对吧？,
c5b6d2231a3a670d6a84b9a31ad4bc81,正是此意，今日之后，我愿与门派患难与共，终身相伴，生死相随！,
0e4eb40e4458be5ff40bef9e48a22b09,下一句不会是不求同年同月同日生吧？！,
8609bc27c4c64b318ba2e015939c04f4,大哥！,
4530ba943dce1abc1576f2779bbfbb13,行了行了，不管大哥二弟，来了都得从外门干起！,
fa7bc4a1e69f1fa63473d13c8cc2587d,大哥，好像和话本里有点区别。,
c2d7cad425e44674956b3ed41a5af866,二弟，无论如何，咱们终于有地方吃饭了。,
c7283e98667668669f3e84e9120345e9,看着这两个呆头呆脑的家伙，你也不知道将他们收入门派，是福还是祸。,
046cbea07dda8a433a3a3583f911fda5,行了，从今天以后你们就是我们门派的人了！,
6300fa74f044797177075744c84d16ec,（用非常浮夸的声音说）二弟三弟！,
9a4a1d6a1f3dc143fe30dd16778363f7,（极为细小的声音）大哥，话本里真没骗人！,
66b9b4cd76b6acbcb1cdd8884b6f1d95,（极为细小的声音）错了，现在我是二哥了！,
63be78748931266acb503adb6897e73b,真是两个活宝。,
b3cdfe3de1a1e6d1dd30e7cafd06bb3c,滚滚滚，哪来的怪胎。,
c3ac4e64c1810d3a4b2d8fab925e84c2,大哥，你不是说这招肯定行吗？,
6ddbb3a5844eacccb9e0f513e7e36064,我看话本上都是这么写的，之后应该是桃园三结义！,
413d82abd30c8dd0b3d7c8c372cd7fbb,大哥，你又骗我！,
6f9583e34d6a434cd0fcfacbce80eb63,狗腿要紧！哪来这么多话！！,
37e8229848a9c9afa18a28e8237e2b05,快滚快滚！不然打断你俩的狗腿！,
c5843003230fe56edef9d32813389886,你的仇家派我来取你的项上人头，识相的话就乖乖挨刀吧，也省去些麻烦！,
13f22faeedcb6a9c503d197eb9e08b36,就凭你？！,
1a8babae05fdacb5fed23048651f09bd,红眼黑雀,
6cad9573d8f4b4b8b3705289f90b6713,哇—哇—（乌鸦的叫声）,
b4a62ed662a06efbe7ada532395647d5,（飞来一只红眼黑雀，黑雀的脚边似乎有一张字条）,
97e7d251b9d470e83d3b5ce91edba82d,展开字条,
fce2f340c78102b1a5c7fc24b5306acc,（同室操戈黑雀残，黑雀落入龙牙潭。群鸦夺食大荒醒，叩问磐石黑鸦岭。）,
f5d0d06275d5a925662214e89a9c51aa,似乎在告诉我些什么,
4b01fb957d604e9d8f51da0fe71e42c8,黑雀来，黑雀走，黑雀声声催枭首，阁下既已知晓我们的存在，是否想要加入我们？,
3fedd0eb605aacffb5dea3d7b04e732d,是的，我想成为八面黑雀！,
129433820db56bd69724f00942f58547,很好，那么你现在就是我们的一员了，成为永远躲藏在暗处之人！,
a567268bff00afebab2701b97a726d0c,……,
48919d906706f5c8fd8a10b33a6d4f2c,我不想成为躲在暗处之人……,
5666986a3d04831b09b04b839cd0890a,好吧，那你收好这块布条，待你思虑清楚，夜晚时分，只要在高处挥动布条，还能再次找到我们！,
2987b6ddbe9d17f663d13d72c212b2ae,黑雀来，黑雀走，黑雀声声催枭首，阁下似乎有事相求？,
b430268c749902c1ee71ebd939d3544e,提交暗杀令,
e0d0fa7410004cc1177f99ced54ad45d,我已上报组织，组织自会评判你的功劳！,
f46a528d5507be3ab7bb808b3b8955fd,有劳了,
95c0f660489b24bd13f36a2b94b3ec81,晋升为阴差,
e87e3907020a1d2e92c02b7342319b15,上缴 1000 血钱，我便禀报组织，自会提升你的地位！,
413c5417fc2fbd9fe632271c04427b31,上缴血钱,
b57caf6bd4cf123fe51206fc456551e6,我没有那么多血钱,
2987ba537f0fdd3701b54217b2566332,晋升为通判,
2fd97a7fd2cb3efdd235c5a868538a8e,上缴 3000 血钱，我便禀报组织，自会提升你的地位！,
3e58229b913929634f708742b40a275c,晋升为阎罗,
98af8d52c4f85edd76461928fe4b12ef,我想成为府君！,
d1e3c49712fad7b23a034583f6cef18b,历代府君只有一人，听闻说，如果能找出并杀掉他，即可取而代之！仔细查看花名册，或许能发现点什么……好了，我也只能说到这了……,
9f2b763a8e0deae81186a8fe3f2b439b,我已知晓……,
434596c8bffd10b6f1dab7dc6271b878,无事打扰,
d290ded60675f7474bbdb81739805208,黑雀夜蹄风云变，江湖路远问心安！阁下的手段真是令人刮目相看，在这江湖上能让人敬而远之的人不多，你……却做到了。,
6a7c34c183135c8f88960b5b3a0a82f7,（声音冷漠，带着意思赞许）,
a43ee883e4afa86c31ac1353bde619db,我不需要人来评价我！,
5eac0e481399c61dfffa9dcdcc1cd41c,评价？非也。我等不过是寻求同道中人，八面黑雀在江湖中行事，向来不留情面，你的冷酷与决绝，正合吾意。,
7630ae60aa7756349cc7c3ab2d7cf45a,（微微一笑，透露出一种不易察觉的危险气息）,
5f72bcdf5722c4dcf3429f8875974b2e,你打算招我为黑雀？,
895cf4c87f2a9626e59ec16b00011da6,招你为伴，不，我们收你为刃！加入我们，成为我们的利刃，你必将所向披靡！,
e5d31be944dd52aa564e51996809987f,（正色，目光如刀）,
f1e03d91b3b1ca70864591c10542f3e0,利刃？我可不是任人挥舞的工具！,
